ticket_id,customer_id,issue_type,severity,resolution_time_hrs
4125,15606274,Login Issue,Medium,8.8
4126,15746139,Card Problem,Low,1.5
4127,15746139,App Bug,Medium,9.8
4128,15746139,Login Issue,Medium,7.0
4129,15746139,Login Issue,Medium,9.5
4130,15628972,Loan Query,Low,3.3
4131,15628972,Fraud Alert,Low,3.1
4132,15628972,App Bug,High,47.4
4133,15697686,Login Issue,Low,1.2
4134,15697686,Login Issue,Low,1.3
4135,15697686,App Bug,Medium,11.7
4136,15617482,Billing,Low,3.6
4137,15617482,Login Issue,Low,4.9
4138,15617482,Billing,Low,3.7
4139,15704583,N/A,High,49.5
4140,15621083,App Bug,Low,1.8
4141,15649487,Login Issue,Low,4.8
4142,15649487,Card Problem,MEDIUM,18.4
4143,15649487,Billing,Medium,5.4
4144,15736760,Billing,Critical,57.9
4145,15736760,Billing,Medium,6.7
4146,15714658,Billing,Low,2.2
4147,15599081,Login Issue,Medium,7.6
4148,15599081,Card Problem,Critical,68.7
4149,15599081,Card Problem,Medium,4.2
4150,15599081,Loan Query,Medium,10.1
4151,15705113,Billing,Medium,7.2
4152,15705113,Login Issue,Low,2.5
4153,15631159,Login Issue,Low,2.7
4154,15792818,Fraud Alert,Medium,10.7
4155,15792818,App Bug,Medium,8.6
4156,15633531,Card Problem,Low,1.7
4157,15744529,Login Issue,High,24.0
4158,15581198,Login Issue,Medium,8.3
4159,15581198,Fraud Alert,Medium,16.6
4160,15581198,App Bug,Low,4.8
4161,15581198,App Bug,Medium,19.7
4162,15729054,Billing,Medium,9.6
4163,15729054,Fraud Alert,Low,1.4
4164,15729054,Login Issue,Medium,11.6
4165,15776733,Card Problem,Low,1.7
4166,15776733,Login Issue,Medium,8.0
4167,15724858,Billing,Low,1.3
4168,15724858,Card Problem,Medium,11.8
4169,15724858,Billing,High,23.8
4170,15713144,Login Issue,Low,1.8
4171,15713144,  Login Issue  ,Low,1.9
4172,15690188,Fraud Alert,Medium,5.2
4173,15671766,App Bug,Low,2.3
4174,15671766,App Bug,Low,2.3
4175,15671766,Fraud Alert,,2.1
4176,15782806,Billing,Medium,10.6
4177,15782806,Login Issue,Low,2.7
4178,15764419,App Bug,Medium,7.8
4179,15764419,Billing,High,35.1
4180,15764419,App Bug,Medium,6.0
4181,15764419,App Bug,low,1.7
4182,15772798,Loan Query,Low,1.6
4183,15772798,Billing,Low,2.1
4184,15792008,Login Issue,Critical,34.3
4185,15792008,App Bug,Low,2.4
4186,15798850,Login Issue,Critical,42.8
4187,15776348,Card Problem,Low,2.9
4188,15776348,Billing,Medium,19.6
4189,15727696,Login Issue,Medium,7.0
4190,15764195,Card Problem,Low,2.1
4191,15764195,App Bug,Medium,5.5
4192,39404997,Fraud Alert,Medium,5.5
ticket_4193,15744919,App Bug,Critical,26.1
4194,15671655,Login Issue,Low,4.9
4195,15671655,Card Problem,Low,1.5
4196,15654901,Login Issue,Low,2.3
4197,15649136,Fraud Alert,Low,2.0
4198,15807481,Login Issue,Medium,7.7
4199,15789109,Loan Query,Low,2.0
4200,15789109,Fraud Alert,High,47.1
4201,15814004,Fraud Alert,Medium,8.1
4202,15673619,Billing,Low,2.9
4203,15595135,Login Issue,Low,1.5
4204,15595135,Billing,Low,2.5
4205,15595135,Login Issue,High,26.6
4206,15583681,App Bug,Medium,9.4
4207,15583681,Billing,Medium,4.6
4208,15605000,App Bug,Critical,25.3
4209,15605000,Loan Query,Low,2.4
4210,15679760,N/A,High,34.4
4211,15679760,Billing,Medium,10.6
4212,15654574,Billing,Medium,11.8
4213,15654574,Loan Query,Low,2.1
4214,15654574,App Bug,Medium,11.8
4215,15654574,Billing,High,12.4
4216,15577178,Card Problem,Medium,15.3
4217,15577178,Fraud Alert,Low,1.6
4218,15595324,Billing,Medium,7.6
4219,15756932,Fraud Alert,Critical,35.4
4220,15726358,App Bug,Medium,10.9
4221,15595228,Loan Query,Low,4.8
4222,15595228,Fraud Alert,Low,4.5
4223,15595228,Card Problem,Medium,6.2
4224,15651983,Billing,Medium,19.8
4225,15651983,Billing,Critical,85.9
4226,74453042,Fraud Alert,Medium,9.5
4227,15655123,Billing,Low,4.6
4228,15655123,Login Issue,Critical,114.2
4229,15655123,Loan Query,High,54.4
4230,15595917,Card Problem,High,22.4
4231,15595917,App Bug,Low,1.9
4232,15595917,Billing,High,22.2
4233,15668385,App Bug,High,22.3
4234,15709476,Loan Query,High,34.0
4235,15709476,App Bug,High,18.7
4236,15663939,Card Problem,Medium,9.8
4237,15663939,Card Problem,Low,2.9
4238,15663939,Login Issue,Low,1.9
4239,15694946,Billing,Medium,5.4
4240,15682268,Billing,Medium,16.8
4241,15684801,Billing,Critical,26.7
4242,15636428,Fraud Alert,Medium,15.0
4243,15636428,Billing,Low,4.9
4244,15636428,Fraud Alert,Low,4.1
4245,15699284,Login Issue,Low,1.1
4246,15786993,App Bug,Medium,10.2
4247,15710257,App Bug,Low,1.4
4248,15582492,Login Issue,Low,1.4
4249,15582492,Billing,High,28.3
4250,15575694,Card Problem,Medium,7.5
4251,15756820,Login Issue,Critical,58.3
4252,15756820,Fraud Alert,Low,1.3
4253,15766289,Fraud Alert,Low,2.7
4254,15766289,Fraud Alert,High,21.9
4255,15766289,Login Issue,Medium,8.3
4256,15766289,  Billing  ,Low,1.2
4257,15593014,Fraud Alert,High,30.9
4258,15593014,Login Issue,Critical,41.9
4259,15593014,Card Problem,High,16.6
4260,15584545,Loan Query,Critical,26.2
4261,15584545,App Bug,Medium,7.4
4262,15584545,Fraud Alert,Low,1.3
4263,15801658,Loan Query,Low,2.2
4264,15801658,Billing,  High  ,32.2
4265,15706185,Fraud Alert,Medium,10.9
4266,15706185,Card Problem,Low,1.5
4267,15789863,App Bug,Medium,11.6
4268,15789863,Fraud Alert,Medium,10.1
4269,15720943,Card Problem,High,52.5
4270,15720943,Fraud Alert,Medium,11.9
4271,15720943,NULL,Critical,80.3
4272,15720943,Billing,Low,4.3
4273,15697997,Card Problem,High,25.8
4274,15697997,Loan Query,Low,1.0
4275,15697997,Card Problem,Medium,12.1
4276,15697997,Loan Query,Low,3.4
4277,81039627,Billing,Low,1.1
4278,15665416,Loan Query,High,26.2
4279,15660200,Billing,Low,1.1
4280,15773447,Billing,Medium,9.8
4281,15773447,App Bug,Medium,5.8
4282,15739160,Fraud Alert,Medium,9.0
4283,15689237,App Bug,Medium,5.1
4284,15679297,Loan Query,Medium,5.5
4285,15591433,App Bug,Low,2.1
4286,15591433,Loan Query,Medium,6.7
4287,15701962,Card Problem,Low,1.3
4288,15811613,Login Issue,Medium,6.7
4289,15741049,Login Issue,Low,2.7
4290,15741049,Login Issue,Low,1.8
4291,15741049,,Medium,8.4
4292,15574305,Loan Query,Medium,5.4
4293,15678168,Fraud Alert,Low,1.2
4294,15610801,Fraud Alert,Low,1.1
4295,15610801,App Bug,Low,3.0
4296,15610801,App Bug,High,27.0
4297,15610801,Billing,Medium,5.7
4298,15745232,Loan Query,Low,2.1
4299,15745232,Login Issue,Low,2.0
4300,15722758,App Bug,Low,1.8
4301,15722758,Login Issue,Low,2.1
4302,15675185,Billing,Critical,67.8
4303,15675185,App Bug,High,17.0
4304,15801247,Card Problem,Medium,5.8
4305,15801247,Billing,Medium,6.5
4306,15801247,Login Issue,High,22.7
4307,15725660,Billing,Low,2.0
4308,15725660,,Medium,11.3
4309,15725660,Billing,Critical,39.5
4310,15638963,Login Issue,Low,1.5
4311,15638963,Card Problem,High,17.3
4312,15800061,Fraud Alert,Critical,65.6
4313,15800061,NULL,Medium,8.9
4314,15668504,App Bug,Low,1.8
4315,15687491,App Bug,Medium,15.5
4316,15687491,Billing,Critical,29.8
4317,15610403,App Bug,Medium,5.8
4318,15807909,Fraud Alert,Medium,6.2
4319,15807909,Card Problem,Low,1.8
4320,15807909,Fraud Alert,Medium,8.8
4321,15617134,Billing,High,35.2
4322,15783029,Fraud Alert,Low,1.8
4323,15783029,Billing,Medium,4.9
4324,15783029,Login Issue,Medium,10.8
4325,15622833,Loan Query,Medium,5.2
4326,15622833,Billing,Medium,6.1
4327,15746422,Loan Query,Low,2.9
4328,63559791,Billing,Low,1.9
4329,15750839,App Bug,Low,1.4
4330,15779862,Loan Query,Medium,-5.0
4331,15767871,App Bug,Critical,32.7
4332,15576219,Loan Query,Medium,11.5
4333,15576219,Loan Query,Medium,9.3
4334,15699247,Fraud Alert,Critical,62.1
4335,15699247,billing,Low,2.2
4336,15699247,Card Problem,Low,2.1
4337,15699247,Fraud Alert,Medium,12.2
4338,15619087,Login Issue,Medium,8.2
4339,15619087,Loan Query,High,28.3
4340,15619087,Card Problem,Low,1.7
4341,15619087,Fraud Alert,Critical,27.2
4342,15610140,Card Problem,Medium,5.1
4343,15791174,Billing,Medium,6.7
4344,15762605,App Bug,Low,1.4
4345,76463953,App Bug,Low,2.0
4346,15744279,App Bug,  Medium  ,9.1
4347,15670619,Login Issue,High,26.8
4348,15670619,Login Issue,Critical,58.4
4349,15599533,Billing,Medium,6.4
4350,15757837,App Bug,Medium,7.8
4351,15762228,Billing,Medium,7.5
4352,15614827,Fraud Alert,Low,2.1
4353,15614827,Billing,Medium,5.4
4354,15789815,Login Issue,Medium,999.0
4355,15579781,Login Issue,Low,2.3
4356,15579781,Login Issue,High,13.2
4357,15579781,Login Issue,High,14.8
4358,15570932,Fraud Alert,Low,3.2
4359,15570932,Loan Query,Low,2.4
4360,15570932,Card Problem,Medium,16.6
4361,15581654,App Bug,High,31.4
4362,15609653,Login Issue,Low,3.6
4363,15609653,,Medium,13.3
4364,15594577,Fraud Alert,High,24.1
4365,15673367,Card Problem,High,-1.0
4366,15774727,Fraud Alert,Low,2.1
4367,15694288,App Bug,Low,2.9
4368,15603319,Billing,Low,1.7
4369,15759066,Login Issue,High,39.8
4370,15759066,Login Issue,Low,3.1
4371,15759066,App Bug,Critical,36.0
4372,15759066,Fraud Alert,Medium,6.4
4373,15814816,Fraud Alert,Medium,7.0
4374,15814816,App Bug,Low,9999
4375,15814816,Loan Query,Medium,18.8
4376,15571059,Card Problem,Medium,12.8
4377,41775316,Loan Query,Medium,11.9
4378,15662067,App Bug,High,23.9
4379,15662067,Fraud Alert,Medium,11.1
4380,15779581,Card Problem,Low,4.9
4381,15779581,App Bug,Medium,999.0
4382,15662901,Billing,  Low  ,2.1
4383,15689751,Fraud Alert,Medium,10.7
ticket_4384,15667742,Loan Query,Medium,9.9
4385,15667742,Card Problem,High,33.5
4386,15738448,Login Issue,Low,1.3
4387,15680243,Fraud Alert,Medium,8.3
4388,15680243,Billing,Medium,6.5
4389,15745083,Card Problem,Medium,14.8
4390,15745083,Billing,Medium,7.6
4391,15628523,Fraud Alert,  Medium  ,11.7
4392,15708196,App Bug,High,25.6
4393,15809347,Loan Query,Low,1.7
4394,15794566,Login Issue,Low,4.6
4395,15794566,Loan Query,Low,N/A
4396,15794566,App Bug,High,51.2
4397,15794566,Loan Query,Low,2.6
4398,15800890,Billing,Medium,11.1
4399,15697424,Loan Query,Medium,12.3
4400,15697424,Card Problem,Medium,11.0
4401,15697424,Login Issue,Critical,94.8
4402,15735878,App Bug,Low,1.9
4403,15707596,App Bug,High,29.5
4404,15707596,Card Problem,Low,3.4
4405,15707596,App Bug,Medium,15.3
4406,15622478,Fraud Alert,High,36.2
4407,15622478,Billing,Medium,17.8
4408,15636023,Login Issue,Low,3.8
4409,15636023,Billing,Low,4.7
4410,15582066,Billing,Low,1.8
4411,15666675,Billing,Low,2.5
4412,15789432,Loan Query,Medium,9999.0
4413,15789432,Billing,Low,2.6
4414,15663161,Login Issue,Low,4.8
4415,15694879,Card Problem,Medium,4.6
4416,15694879,Fraud Alert,Low,1.6
4417,15694879,  Billing  ,Medium,4.7
4418,15593715,Login Issue,Low,1.7
4419,15593715,Fraud Alert,Low,1.0
ticket_4420,15593715,Fraud Alert,Low,1.1
4421,15795224,Loan Query,High,33.7
4422,15795224,Fraud Alert,Low,3.2
4423,15795224,Login Issue,Low,3.2
4424,15685346,App Bug,Low,1.2
4425,15691808,Loan Query,Low,2.0
4426,15691808,App Bug,Medium,11.3
4427,15694453,Fraud Alert,Low,1.5
4428,15813113,Billing,Medium,6.0
4429,15614187,Card Problem,Low,2.9
4430,15614187,App Bug,Critical,-5.0
4431,15614187,Loan Query,Medium,6.8
4432,15619407,Fraud Alert,Low,1.2
4433,15646227,App Bug,High,24.3
4434,15646227,Loan Query,Medium,6.4
4435,15646227,App Bug,Low,1.9
4436,15753874,Card Problem,Medium,11.1
4437,15617877,Loan Query,Medium,5.9
4438,15617877,Loan Query,High,33.1
4439,15772073,Card Problem,Low,3.0
4440,15772073,App Bug,Low,999.0
4441,15772073,Billing,Low,4.6
4442,15701537,Login Issue,Low,1.2
4443,15736228,Billing,High,20.7
4444,15780572,Fraud Alert,Low,1.7
4445,15780572,Loan Query,Low,2.5
4446,15769596,Billing,Low,4.6
4447,15586996,Billing,Medium,8.4
4448,15722061,Card Problem,High,27.6
4449,15775590,Fraud Alert,Low,1.6
4450,15775590,Loan Query,Medium,13.0
4451,15775590,Card Problem,Medium,15.9
4452,15730688,Billing,Medium,19.3
4453,15810075,Loan Query,Critical,69.0
4454,15795298,Billing,High,27.2
4455,15795298,App Bug,Medium,6.2
4456,15724161,Billing,Low,3.2
4457,15724161,Login Issue,Low,3.6
4458,15724161,App Bug,Low,3.6
4459,15724161,Login Issue,Medium,-1.0
4460,15750056,Billing,  High  ,21.2
4461,15609637,Card Problem,Critical,38.5
4462,15609637,Fraud Alert,Low,2.3
4463,15609637,Login Issue,Medium,4.5
4464,15794493,Loan Query,Low,2.0
4465,15569641,Loan Query,  Low  ,4.6
4466,15569641,Card Problem,Low,1.1
4467,15569641,Login Issue,High,19.2
4468,15600379,  Billing  ,Low,2.2
4469,15600379,Loan Query,Low,1.8
4470,15801336,Login Issue,Medium,4.4
4471,15721592,Billing,Low,1.7
4472,15581282,Loan Query,Medium,7.8
4473,15746203,Loan Query,Low,1.4
4474,15583137,Card Problem,Medium,9.5
4475,15688172,Card Problem,Medium,5.1
4476,15688172,Fraud Alert,Low,2.1
4477,15791373,Login Issue,Low,1.7
4478,15791373,App Bug,High,22.8
4479,15692819,Fraud Alert,Medium,5.2
4480,15734312,App Bug,Medium,6.1
4481,15764604,App Bug,Medium,18.3
4482,15764604,Login Issue,Low,1.7
4483,15764604,Fraud Alert,Low,3.1
4484,15613014,Login Issue,Low,2.3
4485,15759684,Billing,High,20.2
4486,15609669,Login Issue,High,12.7
4487,15609669,Card Problem,Medium,9.3
4488,15609669,Login Issue,Low,2.6
4489,15609669,Fraud Alert,Low,1.2
4490,15685536,App Bug,  Medium  ,12.0
4491,15638646,Login Issue,Low,2.2
4492,15734161,Fraud Alert,Low,2.0
4493,15734161,App Bug,Low,2.2
4494,15734161,Fraud Alert,Critical,56.7
4495,15734161,Login Issue,Medium,7.6
4496,15631070,Card Problem,Medium,16.0
4497,15761950,Billing,Medium,16.6
4498,15649668,Login Issue,Medium,10.4
4499,15649668,App Bug,Medium,6.6
4500,15649668,Billing,Medium,4.6
4501,15649668,Loan Query,Low,2.5
4502,15760570,App Bug,Medium,4.4
4503,15760570,Fraud Alert,Low,1.6
4504,15566689,App Bug,High,33.4
4505,15566689,Fraud Alert,Low,2.1
4506,15725794,Card Problem,Medium,7.1
4507,15725794,App Bug,Low,3.5
4508,15705298,Loan Query,Low,2.9
4509,72378309,Login Issue,Low,2.1
4510,15675791,Login Issue,Low,1.5
4511,15675791,Billing,High,27.3
4512,15747043,Loan Query,Critical,24.3
4513,74161607,App Bug,Low,2.8
4514,15747043,Card Problem,Medium,7.4
4515,15747043,Card Problem,Medium,11.3
4516,15736397,App Bug,Critical,70.2
4517,15736397,App Bug,Medium,7.5
4518,15736397,Fraud Alert,High,22.0
4519,15736397,  Fraud Alert  ,Medium,11.6
4520,15678201,Billing,Low,4.2
4521,15678201,Card Problem,Low,1.6
4522,15720745,App Bug,  Low  ,2.5
4523,15637593,Login Issue,Medium,6.9
4524,15637593,App Bug,High,27.4
4525,15637593,  Login Issue  ,High,25.8
4526,15637593,Billing,Critical,39.2
4527,15787550,Login Issue,Low,1.2
4528,15603942,  Login Issue  ,Critical,112.0
4529,15603942,Loan Query,Low,2.9
ticket_4530,15733973,App Bug,Low,1.7
4531,15596761,Card Problem,High,56.2
4532,15596761,Fraud Alert,Medium,5.4
4533,15596761,Billing,Medium,18.3
4534,15596761,Fraud Alert,Critical,57.5
4535,15652400,Loan Query,High,32.3
4536,15717893,Card Problem,Low,2.9
4537,15717893,Billing,Critical,47.0
4538,15622585,Loan Query,High,15.8
4539,15622585,Login Issue,Medium,11.4
4540,15622585,Card Problem,Low,3.0
4541,15622585,Billing,Low,1.0
4542,15753861,Card Problem,Low,1.8
4543,15753861,Loan Query,Medium,10.3
4544,15747097,Billing,Low,4.5
4545,15747097,Billing,Medium,14.3
4546,15742204,Fraud Alert,Low,2.8
4547,15623502,Billing,High,12.8
4548,15774872,Login Issue,Low,1.7
4549,15611191,Fraud Alert,Low,1.0
4550,15674331,login issue,Low,1.3
4551,15674331,Billing,Low,2.2
4552,15674331,Login Issue,Low,2.3
4553,15674331,Fraud Alert,High,21.2
4554,15619465,Billing,Low,2.3
4555,15695679,Fraud Alert,Low,1.3
4556,15695679,Billing,Critical,63.6
4557,15695679,Fraud Alert,High,22.8
4558,15713463,Fraud Alert,Low,2.9
4559,15713463,Billing,Medium,4.6
4560,15713463,Login Issue,Low,2.7
4561,15785170,Loan Query,Low,2.8
4562,15785170,Billing,High,29.1
4563,15796351,Loan Query,Medium,5.9
4564,15796351,App Bug,low,1.7
4565,15796351,App Bug,Low,2.7
4566,15693264,Login Issue,Low,1.5
4567,15589715,Card Problem,Medium,15.0
4568,15589715,Login Issue,Low,4.4
4569,15589715,Login Issue,Medium,7.7
4570,15769902,Card Problem,Low,1.6
4571,15769902,Login Issue,Low,1.2
4572,15587177,Card Problem,Low,2.4
4573,15587177,Fraud Alert,Low,1.1
4574,36992212,Login Issue,Medium,6.8
4575,15814553,Loan Query,Medium,7.6
4576,15814553,Loan Query,Medium,5.3
4577,15664907,Card Problem,Low,3.5
4578,15664907,App Bug,High,15.2
4579,15664907,CARD PROBLEM,Medium,5.0
4580,15664907,Billing,Low,3.8
4581,15612465,Fraud Alert,Medium,-1.0
4582,15810800,Fraud Alert,Medium,6.7
4583,15665760,Card Problem,Critical,24.5
4584,15665760,Billing,  Medium  ,5.9
4585,15665760,Login Issue,Medium,5.3
4586,11784001,Login Issue,High,12.5
4587,15588080,Loan Query,Medium,16.3
4588,15588080,Login Issue,Low,4.3
4589,15588080,Billing,High,42.2
4590,15588080,App Bug,High,999.0
4591,15776844,Fraud Alert,Medium,4.6
4592,15776844,Fraud Alert,low,2.8
4593,15717560,Login Issue,Critical,41.6
4594,15717560,Billing,Low,2.5
4595,15768151,App Bug,High,37.9
4596,15768151,Loan Query,Low,3.2
4597,15579212,App Bug,NULL,7.1
4598,15579212,Billing,Low,1.2
4599,15579212,Card Problem,Low,1.3
4600,15721835,Login Issue,Medium,10.8
4601,15721835,Card Problem,Low,2.1
4602,15721835,Billing,Low,1.6
4603,15800515,Billing,Medium,4.3
4604,15750335,Billing,Medium,13.7
4605,15750335,App Bug,High,46.0
4606,15699619,Loan Query,Medium,5.0
4607,15699619,Loan Query,Low,1.5
4608,15606472,Billing,Low,2.3
4609,15778368,Loan Query,Low,1.8
4610,15778368,Fraud Alert,Medium,18.7
4611,15573926,Card Problem,Medium,999.0
4612,15573926,Fraud Alert,Low,2.9
4613,15778830,Card Problem,Medium,6.5
4614,15778830,Loan Query,Critical,44.5
4615,58087049,Loan Query,High,55.0
4616,15768072,Login Issue,Low,2.2
4617,15768072,Fraud Alert,High,22.3
4618,15768293,Card Problem,Low,1.4
4619,15654456,App Bug,Medium,5.2
4620,15654456,Billing,Medium,14.6
4621,15654456,Loan Query,Low,2.9
4622,15807525,Fraud Alert,High,57.2
4623,15807525,App Bug,Low,3.5
4624,15807525,App Bug,Low,2.2
4625,15574372,Loan Query,Low,1.0
4626,15671249,App Bug,Medium,9.7
4627,15671249,Card Problem,Medium,7.4
4628,15624755,Fraud Alert,Medium,5.6
4629,15624755,App Bug,High,14.7
4630,15774744,App Bug,Medium,5.0
4631,15629885,Billing,Medium,8.5
4632,15629885,Fraud Alert,Low,1.7
4633,15708791,Login Issue,Medium,7.6
4634,15708791,Loan Query,Medium,8.3
4635,15708791,App Bug,High,31.3
4636,15708791,App Bug,High,23.4
4637,15793890,App Bug,High,54.4
4638,15793890,App Bug,Medium,11.4
4639,15793890,Loan Query,Medium,7.1
4640,15646091,Billing,Medium,9999.0
4641,15596984,Billing,MEDIUM,10.9
4642,15596984,Billing,Low,2.7
4643,15596984,Login Issue,Critical,101.7
4644,15800215,Billing,Low,1.8
4645,15749381,Card Problem,Low,2.5
4646,15749381,Loan Query,Low,2.9
4647,15670615,Login Issue,Low,1.2
4648,15715622,Login Issue,High,36.8
4649,15715622,Login Issue,Medium,11.4
4650,15707634,Billing,Medium,5.6
4651,15806901,Billing,Low,3.0
ticket_4652,15724150,Card Problem,Low,1.4
4653,15724150,App Bug,Low,2.5
4654,15724150,Billing,Critical,29.7
4655,15627220,Login Issue,Medium,16.5
4656,15627220,Card Problem,Medium,5.3
4657,15627220,Login Issue,Medium,13.7
4658,15672330,Card Problem,Medium,8.0
ticket_4659,15672330,Login Issue,Medium,4.6
4660,15592570,Card Problem,Medium,4.4
4661,15748589,App Bug,Critical,35.2
4662,15635893,Loan Query,Medium,8.1
4663,15635893,Login Issue,Low,2.5
4664,15757632,Billing,Medium,4.6
4665,15757632,Card Problem,High,24.9
4666,15706071,Loan Query,Medium,10.3
4667,15706071,Card Problem,High,49.6
4668,15654296,App Bug,NULL,8.6
4669,15755018,Fraud Alert,Low,1.9
4670,15755018,Fraud Alert,Low,2.1
4671,15594041,Card Problem,Low,2.7
4672,15801904,Card Problem,High,27.0
4673,15801904,Loan Query,Critical,38.7
4674,15658195,Fraud Alert,Low,1.2
4675,15658195,Billing,Low,2.8
4676,15784320,Fraud Alert,Low,3.5
4677,15676513,Login Issue,Medium,4.7
4678,15676513,Fraud Alert,Low,1.5
4679,15574072,Fraud Alert,Medium,11.3
4680,93382236,Login Issue,Critical,48.6
4681,15574072,NULL,Low,1.8
4682,15574072,  Login Issue  ,Low,2.6
4683,15618566,Login Issue,Medium,6.3
4684,15618566,Card Problem,High,15.8
4685,15618566,Fraud Alert,Medium,11.0
4686,15746076,Fraud Alert,Low,2.1
4687,15608226,NULL,Low,2.4
4688,15608226,Card Problem,High,33.3
4689,15605684,Loan Query,Medium,6.8
4690,15638988,Fraud Alert,Medium,9.7
4691,15638988,Card Problem,Critical,27.1
4692,15638988,Fraud Alert,Low,1.7
4693,15628767,Loan Query,Low,4.3
4694,15628767,Fraud Alert,Low,N/A
4695,15628767,Login Issue,Low,3.9
4696,15628767,App Bug,Medium,7.9
4697,15737977,App Bug,Medium,6.8
4698,15737977,Fraud Alert,High,13.6
4699,15737977,App Bug,Critical,39.5
4700,15575119,Billing,Medium,2500.0
4701,15575119,Billing,Medium,12.9
4702,15625126,Loan Query,Low,2.8
ticket_4703,15625126,Billing,Low,1.2
ticket_4704,15567114,Login Issue,Low,2.0
4705,15672242,Billing,Medium,10.4
4706,15681327,App Bug,Low,2.6
4707,15802585,Fraud Alert,Low,1.7
4708,15802585,Fraud Alert,Medium,5.3
4709,15802585,Loan Query,Medium,11.3
4710,15659325,App Bug,Low,1.4
4711,15651352,Fraud Alert,Medium,10.7
4712,15651352,Card Problem,Low,2.4
4713,15684925,App Bug,High,26.1
4714,15657439,Loan Query,Medium,5.0
4715,15657439,loan query,Low,1.1
4716,15574122,Loan Query,Low,2.3
4717,15574122,Billing,Low,1.3
4718,15574122,Loan Query,Medium,6.0
4719,15574122,Loan Query,Low,2.9
4720,15702300,App Bug,Low,1.1
4721,15660735,Card Problem,Medium,4.3
4722,15647385,Billing,Low,4.5
4723,15647385,Card Problem,High,27.8
4724,15631305,Billing,Medium,6.3
4725,15809263,Loan Query,Low,1.7
4726,15640866,Card Problem,Medium,9.9
4727,15631800,Fraud Alert,Low,1.5
4728,15726747,App Bug,High,13.2
4729,15726747,Billing,Low,1.7
4730,15726747,Login Issue,Low,2.9
